# trap ID	x	y
301	181652.6634	4391592.666
302	181655.6062	4391594.365
303	181658.549	4391592.666
304	181661.4919	4391594.365
305	181664.4347	4391592.666
306	181667.3775	4391594.365
307	181670.3203	4391592.666
308	181673.2632	4391594.365
309	181676.206	4391592.666
310	181679.1488	4391594.365
311	181682.0917	4391592.666
312	181685.0345	4391594.365
313	181687.9773	4391592.666
314	181690.9202	4391594.365
315	181693.863	4391592.666
316	181696.8058	4391594.365
317	181699.7487	4391592.666
318	181564.3784	4391596.064
319	181567.3213	4391597.763
320	181570.2641	4391596.064
321	181573.2069	4391597.763
322	181576.1498	4391596.064
323	181579.0926	4391597.763
324	181582.0354	4391596.064
325	181584.9782	4391597.763
326	181599.6924	4391596.064
327	181602.6352	4391597.763
328	181608.5209	4391597.763
329	181611.4637	4391596.064
330	181614.4066	4391597.763
331	181617.3494	4391596.064
332	181620.2922	4391597.763
333	181623.235	4391596.064
334	181626.1779	4391597.763
335	181629.1207	4391596.064
336	181632.0635	4391597.763
337	181658.549	4391596.064
338	181661.4919	4391597.763
339	181664.4347	4391596.064
340	181667.3775	4391597.763
341	181670.3203	4391596.064
342	181673.2632	4391597.763
343	181676.206	4391596.064
344	181679.1488	4391597.763
345	181682.0917	4391596.064
346	181687.9773	4391596.064
347	181564.3784	4391599.462
348	181567.3213	4391601.161
349	181570.2641	4391599.462
350	181573.2069	4391601.161
351	181576.1498	4391599.462
352	181579.0926	4391601.161
353	181582.0354	4391599.462
354	181584.9782	4391601.161
355	181593.8067	4391599.462
356	181596.7496	4391601.161
357	181599.6924	4391599.462
358	181602.6352	4391601.161
359	181605.5781	4391599.462
360	181608.5209	4391601.161
361	181611.4637	4391599.462
362	181614.4066	4391601.161
363	181617.3494	4391599.462
364	181620.2922	4391601.161
365	181623.235	4391599.462
366	181626.1779	4391601.161
367	181629.1207	4391599.462
368	181632.0635	4391601.161
369	181658.549	4391599.462
370	181661.4919	4391601.161
371	181664.4347	4391599.462
372	181676.206	4391599.462
373	181564.3784	4391602.86
374	181567.3213	4391604.559
375	181570.2641	4391602.86
376	181573.2069	4391604.559
377	181576.1498	4391602.86
378	181579.0926	4391604.559
379	181582.0354	4391602.86
380	181584.9782	4391604.559
381	181587.9211	4391602.86
382	181590.8639	4391604.559
383	181593.8067	4391602.86
384	181596.7496	4391604.559
385	181599.6924	4391602.86
386	181602.6352	4391604.559
387	181605.5781	4391602.86
388	181608.5209	4391604.559
389	181611.4637	4391602.86
390	181614.4066	4391604.559
391	181617.3494	4391602.86
392	181620.2922	4391604.559
393	181623.235	4391602.86
394	181626.1779	4391604.559
395	181629.1207	4391602.86
396	181632.0635	4391604.559
397	181635.0064	4391602.86
398	181637.9492	4391604.559
399	181564.3784	4391606.258
400	181567.3213	4391607.957
401	181570.2641	4391606.258
402	181573.2069	4391607.957
403	181576.1498	4391606.258
404	181579.0926	4391607.957
405	181582.0354	4391606.258
406	181584.9782	4391607.957
407	181587.9211	4391606.258
408	181590.8639	4391607.957
409	181593.8067	4391606.258
410	181599.6924	4391606.258
411	181602.6352	4391607.957
412	181605.5781	4391606.258
413	181608.5209	4391607.957
414	181611.4637	4391606.258
415	181614.4066	4391607.957
416	181617.3494	4391606.258
417	181620.2922	4391607.957
418	181623.235	4391606.258
419	181626.1779	4391607.957
420	181629.1207	4391606.258
421	181635.0064	4391606.258
422	181561.4356	4391611.355
423	181564.3784	4391609.656
424	181567.3213	4391611.355
425	181570.2641	4391609.656
426	181573.2069	4391611.355
427	181576.1498	4391609.656
428	181579.0926	4391611.355
429	181582.0354	4391609.656
430	181584.9782	4391611.355
431	181587.9211	4391609.656
432	181590.8639	4391611.355
433	181596.7496	4391611.355
434	181608.5209	4391611.355
435	181611.4637	4391609.656
436	181614.4066	4391611.355
437	181617.3494	4391609.656
438	181623.235	4391609.656
439	181561.4356	4391614.754
440	181564.3784	4391613.054
441	181567.3213	4391614.754
442	181570.2641	4391613.054
443	181573.2069	4391614.754
444	181582.0354	4391613.054
445	181587.9211	4391613.054
446	181590.8639	4391614.754
447	181593.8067	4391613.054
448	181596.7496	4391614.754
449	181599.6924	4391613.054
450	181564.3784	4391616.453
451	181567.3213	4391618.152
452	181570.2641	4391616.453
453	181573.2069	4391618.152
454	181579.0926	4391618.152
455	181582.0354	4391616.453
456	181584.9782	4391618.152
457	181593.8067	4391616.453
458	181564.3784	4391619.851
459	181567.3213	4391621.55
460	181570.2641	4391619.851
461	181573.2069	4391621.55
462	181576.1498	4391619.851
463	181579.0926	4391621.55
464	181582.0354	4391619.851
465	181564.3784	4391623.249
466	181567.3213	4391624.948
467	181570.2641	4391623.249
468	181576.1498	4391623.249
469	181564.3784	4391626.647
